"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"distanceToTSS"
"chr2"	1725513	1725772	260	"*"	237	"SRX2734393"	"NFE2L2"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22519
"chr2"	1725524	1725946	423	"*"	1000	"SRX2207672"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22345
"chr2"	1725525	1725939	415	"*"	1000	"SRX2207673"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22352
"chr2"	1725530	1725872	343	"*"	609	"SRX7054611"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22419
"chr2"	1725531	1725891	361	"*"	676	"SRX7054610"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22400
"chr2"	1725542	1725831	290	"*"	324	"SRX150664"	"FOS"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22460
"chr2"	1725542	1725890	349	"*"	1000	"SRX7054614"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22401
"chr2"	1725542	1725892	351	"*"	1000	"SRX2355079"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22399
"chr2"	1725545	1725873	329	"*"	893	"SRX7054657"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22418
"chr2"	1725545	1725902	358	"*"	1000	"SRX7054670"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22389
"chr2"	1725546	1725836	291	"*"	336	"SRX070879"	"FOS"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22455
"chr2"	1725550	1725909	360	"*"	1000	"SRX2355083"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22382
"chr2"	1725551	1725870	320	"*"	466	"SRX425263"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22421
"chr2"	1725552	1725882	331	"*"	1000	"SRX7054617"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22409
"chr2"	1725556	1725895	340	"*"	1000	"SRX7055007"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22396
"chr2"	1725556	1725904	349	"*"	1000	"SRX7054666"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22387
"chr2"	1725557	1725898	342	"*"	603	"SRX7054665"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22393
"chr2"	1725558	1725907	350	"*"	1000	"SRX7054661"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22384
"chr2"	1725559	1725784	226	"*"	298	"SRX2207670"	"RBPJ"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22507
"chr2"	1725559	1725877	319	"*"	1000	"SRX7054663"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22414
"chr2"	1725559	1725884	326	"*"	1000	"SRX7054621"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22407
"chr2"	1725560	1725858	299	"*"	973	"SRX2355073"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22433
"chr2"	1725560	1725926	367	"*"	1000	"SRX7055006"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22365
"chr2"	1725561	1725887	327	"*"	1000	"SRX2207671"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22404
"chr2"	1725568	1725824	257	"*"	428	"SRX2734392"	"NFE2L2"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22467
"chr2"	1725569	1725859	291	"*"	584	"SRX7054622"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22432
"chr2"	1725572	1725880	309	"*"	1000	"SRX7054664"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22411
"chr2"	1725572	1725886	315	"*"	1000	"SRX7054618"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22405
"chr2"	1725573	1725682	110	"*"	135	"SRX3601958"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22609
"chr2"	1725573	1725775	203	"*"	167	"SRX5527658"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22516
"chr2"	1725573	1725864	292	"*"	1000	"SRX2355085"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22427
"chr2"	1725574	1725879	306	"*"	680	"SRX7055005"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22412
"chr2"	1725575	1725890	316	"*"	1000	"SRX7054671"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22401
"chr2"	1725576	1725846	271	"*"	564	"SRX7054658"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22445
"chr2"	1725576	1725880	305	"*"	856	"SRX7054615"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22411
"chr2"	1725576	1725883	308	"*"	598	"SRX7054613"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22408
"chr2"	1725577	1725851	275	"*"	470	"SRX2355077"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22440
"chr2"	1725577	1725886	310	"*"	646	"SRX425264"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22405
"chr2"	1725577	1725887	311	"*"	1000	"SRX7054619"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22404
"chr2"	1725578	1725866	289	"*"	797	"SRX7054616"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22425
"chr2"	1725578	1725889	312	"*"	1000	"SRX7055004"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22402
"chr2"	1725581	1725811	231	"*"	526	"SRX150358"	"JUN"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22480
"chr2"	1725581	1725817	237	"*"	565	"SRX2355072"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22474
"chr2"	1725581	1725850	270	"*"	778	"SRX7054609"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22441
"chr2"	1725585	1725836	252	"*"	1000	"SRX2355081"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22455
"chr2"	1725585	1725841	257	"*"	618	"SRX7054667"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22450
"chr2"	1725585	1725867	283	"*"	494	"SRX7054668"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22424
"chr2"	1725586	1725798	213	"*"	252	"SRX2355074"	"JUNB"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22493
"chr2"	1725586	1725877	292	"*"	863	"SRX7054662"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22414
"chr2"	1725590	1725847	258	"*"	254	"SRX7054659"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22444
"chr2"	1725590	1725858	269	"*"	1000	"SRX7055008"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22433
"chr2"	1725597	1725852	256	"*"	486	"SRX7054623"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22439
"chr2"	1725597	1725871	275	"*"	1000	"SRX2355078"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22420
"chr2"	1725598	1725856	259	"*"	310	"SRX7054660"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22435
"chr2"	1725599	1725859	261	"*"	388	"SRX7054612"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22432
"chr2"	1725603	1725775	173	"*"	190	"SRX2207669"	"NOTCH1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22516
"chr2"	1725606	1725859	254	"*"	486	"SRX7054624"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22432
"chr2"	1725617	1725786	170	"*"	110	"SRX7054938"	"ERG"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22505
"chr2"	1725618	1725883	266	"*"	285	"SRX7054669"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22408
"chr2"	1725620	1725851	232	"*"	314	"SRX7054672"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22440
"chr2"	1725644	1725831	188	"*"	163	"SRX7054620"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22460
"chr2"	1725689	1725806	118	"*"	178	"SRX112016"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22485
"chr2"	1725689	1725807	119	"*"	180	"SRX4947720"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22484
"chr2"	1725701	1725811	111	"*"	177	"SRX4947721"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22480
"chr2"	1725922	1726166	245	"*"	86	"SRX5527609"	"EP300"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22125
"chr2"	1725936	1726205	270	"*"	309	"SRX5527615"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22086
"chr2"	1725962	1726142	181	"*"	110	"SRX5527607"	"EP300"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	22149
"chr2"	1733768	1734077	310	"*"	282	"SRX7055006"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14214
"chr2"	1733802	1733969	168	"*"	165	"SRX2734392"	"NFE2L2"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14322
"chr2"	1733804	1734056	253	"*"	197	"SRX7054617"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14235
"chr2"	1733812	1733998	187	"*"	139	"SRX7054657"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14293
"chr2"	1733814	1734063	250	"*"	191	"SRX7054663"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14228
"chr2"	1733816	1734013	198	"*"	126	"SRX7054618"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14278
"chr2"	1733825	1734065	241	"*"	218	"SRX7054671"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14226
"chr2"	1733825	1734295	471	"*"	204	"SRX7054615"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13996
"chr2"	1733829	1734028	200	"*"	154	"SRX7054668"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14263
"chr2"	1733831	1733992	162	"*"	122	"SRX2207672"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14299
"chr2"	1733836	1734368	533	"*"	428	"SRX7055007"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13923
"chr2"	1733837	1733972	136	"*"	141	"SRX7054609"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14319
"chr2"	1733846	1734019	174	"*"	137	"SRX7054670"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14272
"chr2"	1733847	1734047	201	"*"	237	"SRX7054614"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14244
"chr2"	1733849	1734034	186	"*"	147	"SRX7054664"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14257
"chr2"	1733854	1734033	180	"*"	155	"SRX7054621"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14258
"chr2"	1733855	1734010	156	"*"	114	"SRX2355072"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14281
"chr2"	1733855	1734249	395	"*"	188	"SRX7054666"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14042
"chr2"	1733856	1734086	231	"*"	213	"SRX7054661"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14205
"chr2"	1733858	1734040	183	"*"	88	"SRX7054611"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14251
"chr2"	1733869	1734039	171	"*"	124	"SRX7054622"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14252
"chr2"	1733873	1734255	383	"*"	168	"SRX7054616"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14036
"chr2"	1733878	1734121	244	"*"	166	"SRX699737"	"JUN"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14170
"chr2"	1733882	1734099	218	"*"	131	"SRX7299332"	"TCF21"	"Coronary artery smooth muscle"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14192
"chr2"	1733882	1734099	218	"*"	131	"SRX5904135"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14192
"chr2"	1733911	1734199	289	"*"	188	"SRX699738"	"JUND"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14092
"chr2"	1733943	1734200	258	"*"	302	"SRX2355057"	"CEBPD"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	14091
"chr2"	1734076	1734652	577	"*"	211	"SRX5527617"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13639
"chr2"	1734080	1734547	468	"*"	332	"SRX5527615"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13744
"chr2"	1734090	1734571	482	"*"	186	"SRX5527607"	"EP300"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13720
"chr2"	1734100	1734588	489	"*"	277	"SRX5527609"	"EP300"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13703
"chr2"	1734166	1734345	180	"*"	94	"SRX7054661"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13946
"chr2"	1734216	1734382	167	"*"	174	"SRX2207672"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13909
"chr2"	1734221	1734371	151	"*"	154	"SRX5527658"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13920
"chr2"	1734232	1734392	161	"*"	128	"SRX2207673"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13899
"chr2"	1734233	1734369	137	"*"	150	"SRX393516"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13922
"chr2"	1734246	1734379	134	"*"	148	"SRX3601958"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	13912
"chr2"	1735132	1736135	1004	"*"	1000	"SRX7299332"	"TCF21"	"Coronary artery smooth muscle"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	12156
"chr2"	1735132	1736135	1004	"*"	1000	"SRX5904135"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	12156
"chr2"	1735541	1736081	541	"*"	811	"SRX699733"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	12210
"chr2"	1735590	1736118	529	"*"	1000	"SRX5146789"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	12173
"chr2"	1735590	1736118	529	"*"	1000	"SRX699732"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	12173
"chr2"	1735762	1736065	304	"*"	305	"SRX699734"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	12226
"chr2"	1741019	1741289	271	"*"	414	"SRX699738"	"JUND"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	7002
"chr2"	1741056	1741268	213	"*"	272	"SRX699737"	"JUN"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	7023
"chr2"	1743044	1743386	343	"*"	824	"SRX2207672"	"RELA"	"HUVEC"	"Promoter (4-5kb)"	1	1635659	1748291	112633	2	"7837"	4905
"chr2"	1743130	1743361	232	"*"	530	"SRX393518"	"TAL1"	"Primary endothelial cells"	"Promoter (4-5kb)"	1	1635659	1748291	112633	2	"7837"	4930
"chr2"	1743133	1743329	197	"*"	441	"SRX393516"	"TAL1"	"Primary endothelial cells"	"Promoter (4-5kb)"	1	1635659	1748291	112633	2	"7837"	4962
"chr2"	1743143	1743375	233	"*"	460	"SRX2207673"	"RELA"	"HUVEC"	"Promoter (4-5kb)"	1	1635659	1748291	112633	2	"7837"	4916
"chr2"	1743215	1743362	148	"*"	109	"SRX2207671"	"RELA"	"HUVEC"	"Promoter (4-5kb)"	1	1635659	1748291	112633	2	"7837"	4929
"chr2"	1743278	1743387	110	"*"	232	"SRX150651"	"MAX"	"HUVEC"	"Promoter (4-5kb)"	1	1635659	1748291	112633	2	"7837"	4904
"chr2"	1746454	1747067	614	"*"	1000	"SRX2207672"	"RELA"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1224
"chr2"	1746478	1747095	618	"*"	1000	"SRX2207673"	"RELA"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1196
"chr2"	1746527	1746782	256	"*"	646	"SRX5527658"	"ERG"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1509
"chr2"	1746529	1747176	648	"*"	465	"SRX3040158"	"SMC1A"	"Coronary artery endothelial cells"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1115
"chr2"	1746542	1746798	257	"*"	213	"SRX2207671"	"RELA"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1493
"chr2"	1746544	1746764	221	"*"	155	"SRX3601957"	"ERG"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1527
"chr2"	1746544	1747113	570	"*"	183	"SRX7055007"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1178
"chr2"	1746545	1746767	223	"*"	561	"SRX393516"	"TAL1"	"Primary endothelial cells"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1524
"chr2"	1746546	1746786	241	"*"	244	"SRX2207670"	"RBPJ"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1505
"chr2"	1746551	1746751	201	"*"	446	"SRX3601958"	"ERG"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1540
"chr2"	1746553	1746869	317	"*"	175	"SRX096362"	"Epitope tags"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1422
"chr2"	1746557	1746729	173	"*"	170	"SRX393518"	"TAL1"	"Primary endothelial cells"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1562
"chr2"	1746571	1746857	287	"*"	110	"SRX1116232"	"EP300"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1434
"chr2"	1746576	1746734	159	"*"	248	"SRX3601960"	"FLI1"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1557
"chr2"	1746582	1746785	204	"*"	141	"SRX2207669"	"NOTCH1"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1506
"chr2"	1746589	1746801	213	"*"	130	"SRX7054670"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1490
"chr2"	1746593	1746782	190	"*"	104	"SRX7054614"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1509
"chr2"	1746644	1747278	635	"*"	84	"SRX2765965"	"HMGB2"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1013
"chr2"	1746700	1747026	327	"*"	655	"SRX3040157"	"STAG2"	"Coronary artery endothelial cells"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1265
"chr2"	1746715	1747043	329	"*"	980	"SRX3040156"	"STAG1"	"Coronary artery endothelial cells"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1248
"chr2"	1746734	1746965	232	"*"	364	"SRX2559011"	"RAD21"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1326
"chr2"	1746750	1747019	270	"*"	595	"SRX2559014"	"RAD21"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1272
"chr2"	1746760	1747063	304	"*"	853	"SRX199905"	"CTCF"	"HCM"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1228
"chr2"	1746768	1747048	281	"*"	496	"SRX199885"	"CTCF"	"HCM"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1243
"chr2"	1746775	1747048	274	"*"	892	"SRX080344"	"CTCF"	"HPAF"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1243
"chr2"	1746791	1747015	225	"*"	750	"SRX2559013"	"RAD21"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1276
"chr2"	1746791	1747088	298	"*"	781	"SRX067467"	"CTCF"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1203
"chr2"	1746794	1747024	231	"*"	608	"SRX080414"	"CTCF"	"HPAF"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1267
"chr2"	1746807	1747068	262	"*"	272	"SRX2559012"	"RAD21"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1223
"chr2"	1746807	1747073	267	"*"	1000	"SRX080406"	"CTCF"	"HBMEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1218
"chr2"	1746808	1747071	264	"*"	479	"SRX038603"	"CTCF"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1220
